item_id,zone,coordinates
1456,Command_Center,"(0,0,9292.1),(28.8,45.8,9324.5)"
1457,Storage_Bay,"(28.8,0,9292.1),(47.6,24.7,9305.1)"
1458,Medical_Bay,"(47.6,0,9292.1),(97.2,36.4,9308.7)"
1459,Lab,"(0,36.4,9292.1),(21.3,62.4,9304.2)"
1460,Crew_Quarters,"(21.3,36.4,9292.1),(34.6,59.8,9324.6)"
1461,Crew_Quarters,"(34.6,36.4,9292.1),(79.3,47.1,9311.9)"
1462,Medical_Bay,"(0,0,9311.9),(15.6,23.3,9324.6)"
1463,Engineering_Bay,"(15.6,0,9311.9),(33.4,25.0,9339.8)"
1464,Greenhouse,"(33.4,0,9311.9),(49.5,10.7,9323.2)"
1465,Storage_Bay,"(49.5,0,9311.9),(78.1,38.8,9329.1)"
1466,Airlock,"(0,38.8,9311.9),(39.4,81.5,9350.5)"
1467,Engineering_Bay,"(39.4,38.8,9311.9),(51.8,59.1,9324.9)"
1468,Medical_Bay,"(51.8,38.8,9311.9),(69.1,67.3,9395.5)"
1469,Life_Support,"(69.1,38.8,9311.9),(110.8,81.6,9357.1)"
1470,Engineering_Bay,"(0,0,9357.1),(34.7,26.9,9378.3)"
1471,External_Storage,"(34.7,0,9357.1),(100.5,71.9,9361.7)"
1472,Lab,"(0,0,9361.7),(11.8,31.8,9401.2)"
1473,Maintenance_Bay,"(11.8,0,9361.7),(36.4,45.6,9389.6)"
1474,Crew_Quarters,"(36.4,0,9361.7),(51.0,12.9,9386.7)"
1475,Crew_Quarters,"(0,0,9386.7),(47.9,47.4,9398.5)"
1476,Command_Center,"(0,0,9398.5),(34.3,33.5,9444.3)"
1477,Maintenance_Bay,"(34.3,0,9398.5),(81.9,19.4,9422.6)"
1478,Cockpit,"(0,19.4,9398.5),(44.1,44.8,9421.4)"
1479,Lab,"(44.1,19.4,9398.5),(71.2,43.0,9415.0)"
1480,Command_Center,"(71.2,19.4,9398.5),(92.3,51.2,9447.8)"
1481,Power_Bay,"(0,51.2,9398.5),(26.1,72.5,9446.7)"
1482,Cockpit,"(26.1,51.2,9398.5),(54.7,90.4,9429.6)"
1483,Medical_Bay,"(54.7,51.2,9398.5),(82.2,80.4,9459.3)"
1484,Airlock,"(0,0,9459.3),(37.4,30.7,9484.3)"
1485,Medical_Bay,"(37.4,0,9459.3),(56.7,44.1,9486.9)"
1486,Lab,"(56.7,0,9459.3),(78.3,20.4,9495.3)"
1487,Power_Bay,"(78.3,0,9459.3),(141.3,94.6,9464.1)"
1488,Greenhouse,"(0,0,9464.1),(29.2,13.1,9493.6)"
1489,Crew_Quarters,"(29.2,0,9464.1),(74.2,30.3,9480.0)"
1490,Life_Support,"(0,0,9480.0),(38.7,14.9,9518.6)"
1491,Maintenance_Bay,"(0,14.9,9480.0),(41.9,51.2,9527.1)"
1492,Airlock,"(41.9,14.9,9480.0),(60.3,56.6,9524.0)"
1493,Storage_Bay,"(60.3,14.9,9480.0),(106.2,50.0,9507.0)"
1494,Crew_Quarters,"(0,50.0,9480.0),(31.4,66.6,9524.3)"
1495,Storage_Bay,"(0,0,9524.3),(32.0,16.3,9552.2)"
1496,Maintenance_Bay,"(32.0,0,9524.3),(46.3,15.0,9538.1)"
1497,Storage_Bay,"(46.3,0,9524.3),(76.5,10.9,9546.3)"
1498,Lab,"(0,10.9,9524.3),(29.2,60.7,9558.4)"
1499,Engine_Bay,"(29.2,10.9,9524.3),(43.7,22.8,9560.1)"
1500,Airlock,"(43.7,10.9,9524.3),(93.1,37.8,9561.5)"
1501,Storage_Bay,"(0,37.8,9524.3),(15.2,77.5,9535.6)"
1502,Power_Bay,"(15.2,37.8,9524.3),(58.8,103.9,9528.1)"
1503,Medical_Bay,"(0,0,9528.1),(22.8,41.5,9555.8)"
1504,Command_Center,"(22.8,0,9528.1),(71.3,17.5,9575.3)"
1505,Storage_Bay,"(0,17.5,9528.1),(33.5,51.3,9569.6)"
1506,Airlock,"(33.5,17.5,9528.1),(50.9,47.0,9587.0)"
1507,Power_Bay,"(50.9,17.5,9528.1),(62.5,38.2,9539.6)"
1508,Crew_Quarters,"(62.5,17.5,9528.1),(90.1,41.2,9570.4)"
1509,Storage_Bay,"(0,0,9570.4),(12.8,18.7,9591.2)"
1510,Storage_Bay,"(12.8,0,9570.4),(32.8,16.7,9596.5)"
1511,Lab,"(32.8,0,9570.4),(61.0,22.1,9604.0)"
1512,Greenhouse,"(61.0,0,9570.4),(86.1,13.0,9600.1)"
1513,Storage_Bay,"(86.1,0,9570.4),(124.9,27.3,9584.1)"
1514,Storage_Bay,"(0,27.3,9570.4),(11.5,55.9,9587.4)"
1515,Storage_Bay,"(11.5,27.3,9570.4),(23.3,62.1,9607.8)"
1516,Medical_Bay,"(23.3,27.3,9570.4),(63.3,65.7,9591.9)"
1517,Storage_Bay,"(0,0,9591.9),(25.8,39.5,9602.4)"
1518,Crew_Quarters,"(25.8,0,9591.9),(74.6,10.4,9624.4)"
1519,Lab,"(0,10.4,9591.9),(15.2,24.2,9602.8)"
1520,Lab,"(15.2,10.4,9591.9),(57.3,54.7,9620.1)"
1521,Engineering_Bay,"(57.3,10.4,9591.9),(105.2,59.0,9627.5)"
1522,Airlock,"(0,0,9627.5),(20.7,15.5,9652.6)"
1523,Power_Bay,"(20.7,0,9627.5),(67.3,22.3,9641.2)"
1524,Crew_Quarters,"(0,22.3,9627.5),(23.8,42.5,9638.5)"
1525,Storage_Bay,"(23.8,22.3,9627.5),(39.0,57.0,9639.0)"
1526,Storage_Bay,"(39.0,22.3,9627.5),(65.5,60.0,9643.1)"
1527,External_Storage,"(65.5,22.3,9627.5),(97.7,45.5,9662.5)"
1528,Storage_Bay,"(0,0,9662.5),(46.8,49.2,9674.7)"
1529,Lab,"(46.8,0,9662.5),(72.7,24.5,9687.8)"
1530,Cockpit,"(72.7,0,9662.5),(118.8,45.7,9697.3)"
1531,Storage_Bay,"(0,0,9697.3),(15.4,18.1,9710.9)"
1532,Cockpit,"(15.4,0,9697.3),(62.6,17.8,9741.5)"
1533,Engineering_Bay,"(0,17.8,9697.3),(17.0,52.4,9722.5)"
1534,Medical_Bay,"(17.0,17.8,9697.3),(51.2,29.0,9734.3)"
1535,Storage_Bay,"(51.2,17.8,9697.3),(85.4,42.6,9720.6)"
1536,Crew_Quarters,"(0,42.6,9697.3),(20.4,68.1,9739.2)"
1537,Command_Center,"(20.4,42.6,9697.3),(40.0,74.1,9744.7)"
1538,Crew_Quarters,"(40.0,42.6,9697.3),(52.4,71.9,9726.7)"
1539,Crew_Quarters,"(0,0,9726.7),(41.2,36.8,9766.5)"
1540,Engineering_Bay,"(0,0,9766.5),(13.8,33.5,9783.7)"
1541,Crew_Quarters,"(13.8,0,9766.5),(27.5,25.1,9784.6)"
1542,Engineering_Bay,"(27.5,0,9766.5),(42.2,25.1,9783.2)"
1543,Command_Center,"(42.2,0,9766.5),(67.9,43.2,9791.3)"
1544,Crew_Quarters,"(67.9,0,9766.5),(95.4,49.9,9806.8)"
1545,Crew_Quarters,"(0,0,9806.8),(23.2,22.5,9832.8)"
1546,Medical_Bay,"(23.2,0,9806.8),(50.0,19.4,9827.3)"
1547,Lab,"(50.0,0,9806.8),(83.8,18.1,9846.3)"
1548,Crew_Quarters,"(0,0,9846.3),(49.8,46.7,9866.2)"
1549,Airlock,"(0,0,9866.2),(11.8,17.2,9914.5)"
1550,Power_Bay,"(11.8,0,9866.2),(75.0,42.8,9870.0)"
1551,Airlock,"(0,0,9870.0),(32.9,26.8,9894.0)"
1552,Command_Center,"(32.9,0,9870.0),(64.0,44.6,9889.8)"
1553,Crew_Quarters,"(64.0,0,9870.0),(101.6,25.6,9886.6)"
1554,Storage_Bay,"(0,0,9886.6),(16.1,16.8,9918.2)"
1555,Engineering_Bay,"(16.1,0,9886.6),(51.2,14.8,9932.7)"
1556,Airlock,"(51.2,0,9886.6),(63.2,31.3,9909.7)"
1557,Lab,"(63.2,0,9886.6),(104.1,13.6,9917.7)"
1558,Medical_Bay,"(0,0,9917.7),(25.8,20.6,9989.6)"
1559,Lab,"(25.8,0,9917.7),(62.7,18.3,9965.3)"
1560,Cockpit,"(62.7,0,9917.7),(104.5,27.1,9958.5)"
1561,Medical_Bay,"(0,27.1,9917.7),(22.6,48.4,10012.0)"
1562,Crew_Quarters,"(22.6,27.1,9917.7),(66.0,46.1,9937.1)"
1563,Airlock,"(0,0,9937.1),(20.4,32.3,9962.7)"
1564,Storage_Bay,"(20.4,0,9937.1),(41.5,46.0,9966.9)"
1565,Lab,"(41.5,0,9937.1),(63.2,23.5,9947.6)"
1566,Storage_Bay,"(63.2,0,9937.1),(79.6,23.3,9955.2)"
1567,External_Storage,"(79.6,0,9937.1),(174.1,50.3,9942.1)"
1568,Engineering_Bay,"(0,0,9942.1),(36.0,47.7,9969.5)"
1569,Crew_Quarters,"(36.0,0,9942.1),(59.2,18.2,9973.6)"
1570,Greenhouse,"(0,0,9973.6),(19.1,12.3,9990.1)"
1571,Engineering_Bay,"(19.1,0,9973.6),(60.9,21.1,10023.4)"
1572,Engineering_Bay,"(0,21.1,9973.6),(41.8,36.5,9990.6)"
1573,Lab,"(41.8,21.1,9973.6),(60.6,48.4,9992.3)"
1574,Crew_Quarters,"(60.6,21.1,9973.6),(82.3,44.1,10008.6)"
1575,Medical_Bay,"(0,0,10008.6),(11.3,20.1,10018.9)"
1576,Airlock,"(11.3,0,10008.6),(59.3,25.8,10019.7)"
1577,Engineering_Bay,"(0,25.8,10008.6),(48.8,68.2,10019.0)"
1578,Command_Center,"(48.8,25.8,10008.6),(82.0,37.6,10054.3)"
1579,Crew_Quarters,"(0,37.6,10008.6),(17.9,67.5,10019.2)"
1580,Storage_Bay,"(17.9,37.6,10008.6),(55.8,81.4,10051.5)"
1581,Crew_Quarters,"(55.8,37.6,10008.6),(105.2,62.5,10058.5)"
1582,Storage_Bay,"(0,0,10058.5),(14.0,10.3,10079.1)"
1583,Cockpit,"(14.0,0,10058.5),(35.4,39.6,10099.1)"
1584,Engine_Bay,"(35.4,0,10058.5),(63.5,48.4,10107.7)"
1585,Command_Center,"(63.5,0,10058.5),(108.2,24.7,10069.9)"
1586,Storage_Bay,"(0,24.7,10058.5),(33.6,41.0,10084.3)"
1587,Storage_Bay,"(33.6,24.7,10058.5),(45.5,50.7,10074.6)"
1588,Lab,"(45.5,24.7,10058.5),(56.0,61.6,10105.3)"
1589,Medical_Bay,"(56.0,24.7,10058.5),(71.4,45.6,10136.9)"
1590,Airlock,"(71.4,24.7,10058.5),(89.2,72.8,10101.3)"
1591,Medical_Bay,"(0,72.8,10058.5),(21.3,90.4,10073.0)"
1592,Storage_Bay,"(21.3,72.8,10058.5),(47.0,89.0,10104.2)"
1593,Crew_Quarters,"(47.0,72.8,10058.5),(81.7,92.1,10086.3)"
1594,Engineering_Bay,"(0,0,10086.3),(12.4,42.9,10134.1)"
1595,Lab,"(12.4,0,10086.3),(29.1,13.9,10096.7)"
1596,Command_Center,"(29.1,0,10086.3),(76.2,17.2,10111.2)"
1597,Airlock,"(0,17.2,10086.3),(33.4,63.3,10114.5)"
1598,Maintenance_Bay,"(33.4,17.2,10086.3),(52.9,35.0,10106.1)"
1599,Storage_Bay,"(52.9,17.2,10086.3),(80.5,47.0,10115.4)"
1600,External_Storage,"(0,47.0,10086.3),(65.2,117.7,10091.3)"
1601,Crew_Quarters,"(0,0,10091.3),(15.3,16.5,10106.0)"
1602,Engineering_Bay,"(15.3,0,10091.3),(44.0,28.1,10138.2)"
1603,Engineering_Bay,"(44.0,0,10091.3),(75.9,15.9,10136.8)"
1604,Power_Bay,"(0,15.9,10091.3),(75.2,67.4,10095.5)"
1605,Storage_Bay,"(0,0,10095.5),(30.3,25.8,10125.0)"
1606,Storage_Bay,"(30.3,0,10095.5),(60.1,23.7,10132.4)"
1607,Crew_Quarters,"(60.1,0,10095.5),(73.6,27.8,10123.5)"
1608,Lab,"(0,0,10123.5),(17.9,21.5,10164.0)"
1609,Medical_Bay,"(17.9,0,10123.5),(45.2,44.3,10157.2)"
1610,Medical_Bay,"(45.2,0,10123.5),(61.9,26.8,10134.4)"
1611,Engineering_Bay,"(61.9,0,10123.5),(83.4,47.9,10171.4)"
1612,Medical_Bay,"(0,0,10171.4),(25.0,23.7,10200.9)"
1613,Engineering_Bay,"(25.0,0,10171.4),(46.6,43.0,10218.0)"
1614,Power_Bay,"(46.6,0,10171.4),(129.0,50.4,10175.8)"
1615,Command_Center,"(0,0,10175.8),(34.8,11.8,10215.6)"
1616,Engineering_Bay,"(34.8,0,10175.8),(62.5,40.3,10186.5)"
1617,Storage_Bay,"(62.5,0,10175.8),(108.8,13.3,10197.1)"
1618,Lab,"(0,13.3,10175.8),(43.2,49.3,10187.0)"
1619,Power_Bay,"(43.2,13.3,10175.8),(86.8,23.9,10205.3)"
1620,Command_Center,"(0,23.9,10175.8),(11.0,61.1,10203.2)"
1621,Crew_Quarters,"(11.0,23.9,10175.8),(36.4,48.5,10253.3)"
1622,Lab,"(0,0,10253.3),(30.4,27.9,10287.0)"
1623,Airlock,"(30.4,0,10253.3),(70.2,43.8,10282.7)"
1624,Crew_Quarters,"(0,43.8,10253.3),(28.7,56.8,10267.9)"
1625,Crew_Quarters,"(0,0,10267.9),(24.9,10.8,10307.8)"
1626,Sanitation_Bay,"(24.9,0,10267.9),(49.5,28.9,10294.9)"
1627,Cockpit,"(0,0,10294.9),(44.4,25.0,10321.4)"
1628,Cockpit,"(44.4,0,10294.9),(80.3,48.4,10306.1)"
1629,Airlock,"(0,0,10306.1),(25.0,25.0,10331.8)"
1630,Airlock,"(25.0,0,10306.1),(53.2,36.4,10326.3)"
1631,Engineering_Bay,"(53.2,0,10306.1),(100.3,10.8,10341.9)"
1632,Engineering_Bay,"(0,10.8,10306.1),(28.0,51.1,10350.7)"
1633,Engineering_Bay,"(28.0,10.8,10306.1),(76.2,54.4,10318.2)"
1634,Engineering_Bay,"(0,0,10318.2),(11.7,36.7,10354.9)"
1635,Lab,"(11.7,0,10318.2),(60.3,38.3,10335.7)"
1636,Crew_Quarters,"(0,0,10335.7),(18.7,42.9,10364.7)"
1637,Medical_Bay,"(18.7,0,10335.7),(46.6,10.7,10382.5)"
1638,Storage_Bay,"(46.6,0,10335.7),(82.1,14.1,10368.1)"
1639,External_Storage,"(0,14.1,10335.7),(47.1,83.8,10340.5)"
1640,Lab,"(47.1,14.1,10335.7),(75.1,24.7,10362.0)"
1641,Lab,"(0,0,10362.0),(31.5,45.0,10399.6)"
1642,Airlock,"(31.5,0,10362.0),(80.8,27.8,10385.8)"
1643,Engineering_Bay,"(0,27.8,10362.0),(30.3,68.3,10380.9)"
1644,Storage_Bay,"(30.3,27.8,10362.0),(50.9,40.3,10382.4)"
1645,Command_Center,"(50.9,27.8,10362.0),(84.5,68.0,10392.3)"
1646,Cockpit,"(0,0,10392.3),(42.4,29.2,10426.2)"
1647,Medical_Bay,"(42.4,0,10392.3),(52.6,48.9,10437.7)"
1648,Crew_Quarters,"(52.6,0,10392.3),(69.0,25.6,10411.7)"
1649,Storage_Bay,"(0,0,10411.7),(17.8,28.7,10436.9)"
1650,Lab,"(17.8,0,10411.7),(46.1,17.5,10430.4)"
1651,Lab,"(46.1,0,10411.7),(59.8,32.4,10452.2)"
1652,Cockpit,"(59.8,0,10411.7),(95.9,29.5,10460.2)"
1653,Command_Center,"(0,29.5,10411.7),(10.4,54.7,10428.4)"
1654,Medical_Bay,"(10.4,29.5,10411.7),(29.7,73.0,10459.7)"
1655,Crew_Quarters,"(29.7,29.5,10411.7),(44.4,53.9,10422.8)"
1656,Crew_Quarters,"(0,0,10422.8),(12.5,38.7,10435.5)"
1657,Lab,"(12.5,0,10422.8),(47.1,43.0,10450.7)"
1658,Maintenance_Bay,"(47.1,0,10422.8),(69.3,23.4,10452.0)"
1659,Lab,"(69.3,0,10422.8),(87.0,38.1,10449.7)"
1660,Command_Center,"(0,0,10449.7),(14.0,31.0,10492.4)"
1661,Medical_Bay,"(14.0,0,10449.7),(47.7,11.1,10476.8)"
1662,Medical_Bay,"(47.7,0,10449.7),(79.8,28.5,10466.8)"
1663,Storage_Bay,"(0,28.5,10449.7),(25.2,40.4,10461.4)"
1664,Medical_Bay,"(25.2,28.5,10449.7),(70.0,57.0,10470.6)"
1665,Airlock,"(0,0,10470.6),(28.7,38.9,10508.9)"
1666,Maintenance_Bay,"(28.7,0,10470.6),(67.3,41.6,10502.2)"
1667,Storage_Bay,"(0,41.6,10470.6),(11.0,53.1,10490.5)"
1668,Crew_Quarters,"(11.0,41.6,10470.6),(57.4,74.1,10485.0)"
1669,Engineering_Bay,"(0,0,10485.0),(24.6,34.1,10505.4)"
1670,Greenhouse,"(24.6,0,10485.0),(50.9,22.1,10498.3)"
1671,Crew_Quarters,"(50.9,0,10485.0),(86.6,13.0,10515.5)"
1672,Life_Support,"(0,0,10515.5),(20.4,19.8,10530.4)"
1673,Cockpit,"(0,19.8,10515.5),(36.6,63.8,10531.5)"
1674,Cockpit,"(36.6,19.8,10515.5),(64.1,36.5,10560.4)"
1675,Command_Center,"(64.1,19.8,10515.5),(74.5,69.6,10561.9)"
1676,Storage_Bay,"(74.5,19.8,10515.5),(93.4,63.2,10527.7)"
1677,Command_Center,"(0,63.2,10515.5),(21.6,96.8,10560.5)"
1678,Storage_Bay,"(21.6,63.2,10515.5),(39.3,87.0,10531.6)"
1679,Airlock,"(39.3,63.2,10515.5),(62.8,107.0,10552.1)"
1680,Engineering_Bay,"(62.8,63.2,10515.5),(97.3,103.2,10542.6)"
1681,Storage_Bay,"(0,0,10542.6),(44.6,44.5,10563.8)"
1682,Command_Center,"(44.6,0,10542.6),(79.4,43.4,10554.1)"
1683,Engineering_Bay,"(0,0,10554.1),(35.2,45.0,10573.6)"
1684,Lab,"(35.2,0,10554.1),(52.3,14.4,10568.3)"
1685,Crew_Quarters,"(52.3,0,10554.1),(72.4,13.5,10571.7)"
1686,Lab,"(0,0,10571.7),(15.4,15.6,10620.5)"
1687,External_Storage,"(15.4,0,10571.7),(48.0,42.6,10594.8)"
1688,Medical_Bay,"(48.0,0,10571.7),(69.8,36.4,10612.2)"
1689,Engineering_Bay,"(69.8,0,10571.7),(92.0,36.2,10608.3)"
1690,Command_Center,"(0,36.2,10571.7),(27.2,69.0,10585.7)"
1691,Crew_Quarters,"(27.2,36.2,10571.7),(45.7,65.0,10668.4)"
1692,Lab,"(0,0,10668.4),(37.3,48.7,10690.1)"
1693,Sanitation_Bay,"(37.3,0,10668.4),(58.3,10.8,10696.4)"
1694,Storage_Bay,"(0,10.8,10668.4),(12.9,38.2,10713.0)"
1695,Crew_Quarters,"(12.9,10.8,10668.4),(36.8,26.7,10684.0)"
1696,Engineering_Bay,"(0,0,10684.0),(27.0,13.0,10731.4)"
1697,External_Storage,"(27.0,0,10684.0),(54.3,11.2,10699.2)"
1698,Lab,"(54.3,0,10684.0),(80.9,13.3,10711.6)"
1699,Crew_Quarters,"(0,0,10711.6),(30.8,20.6,10725.1)"
1700,Crew_Quarters,"(0,0,10725.1),(35.1,13.8,10751.4)"
1701,Airlock,"(0,0,10751.4),(39.3,38.9,10784.1)"
1702,External_Storage,"(39.3,0,10751.4),(60.6,42.3,10784.5)"
1703,Storage_Bay,"(60.6,0,10751.4),(82.8,16.6,10766.1)"
1704,Life_Support,"(0,16.6,10751.4),(41.5,31.8,10775.1)"
1705,Cockpit,"(0,0,10775.1),(44.0,28.8,10813.8)"
1706,Power_Bay,"(44.0,0,10775.1),(71.4,27.4,10822.2)"
1707,Crew_Quarters,"(71.4,0,10775.1),(94.6,19.6,10818.7)"
1708,Medical_Bay,"(0,0,10818.7),(18.2,28.3,10862.1)"
1709,Crew_Quarters,"(18.2,0,10818.7),(66.5,42.8,10842.2)"
1710,Cockpit,"(0,0,10842.2),(28.2,39.0,10867.5)"
1711,Crew_Quarters,"(28.2,0,10842.2),(76.1,30.9,10866.6)"
1712,Engineering_Bay,"(0,0,10866.6),(35.3,44.4,10897.8)"
1713,Engine_Bay,"(35.3,0,10866.6),(84.5,24.2,10878.0)"
1714,Storage_Bay,"(84.5,0,10866.6),(102.5,43.2,10891.8)"
1715,Engineering_Bay,"(0,43.2,10866.6),(20.5,83.7,10889.3)"
1716,Crew_Quarters,"(20.5,43.2,10866.6),(49.0,57.6,10882.3)"
1717,Crew_Quarters,"(0,0,10882.3),(16.9,24.6,10955.1)"
1718,Crew_Quarters,"(16.9,0,10882.3),(66.6,41.2,10923.5)"
1719,Storage_Bay,"(0,0,10923.5),(12.1,47.6,10967.7)"
1720,Crew_Quarters,"(12.1,0,10923.5),(30.8,12.4,10951.6)"
1721,Storage_Bay,"(30.8,0,10923.5),(43.2,10.9,10961.3)"
1722,Maintenance_Bay,"(43.2,0,10923.5),(68.8,42.5,10965.9)"
1723,Storage_Bay,"(68.8,0,10923.5),(94.9,27.4,10951.3)"
1724,Storage_Bay,"(0,27.4,10923.5),(30.6,62.9,10943.8)"
1725,Engineering_Bay,"(30.6,27.4,10923.5),(40.7,40.1,10941.1)"
1726,Airlock,"(40.7,27.4,10923.5),(62.7,53.7,11022.1)"
1727,Storage_Bay,"(62.7,27.4,10923.5),(91.0,46.4,10965.4)"
1728,Storage_Bay,"(0,46.4,10923.5),(29.7,96.1,10956.9)"
1729,Cockpit,"(29.7,46.4,10923.5),(43.8,87.8,10956.3)"
1730,Airlock,"(43.8,46.4,10923.5),(57.6,71.7,10936.3)"
1731,Storage_Bay,"(57.6,46.4,10923.5),(75.6,77.2,10966.0)"
1732,Storage_Bay,"(75.6,46.4,10923.5),(100.8,59.5,10969.3)"
1733,Storage_Bay,"(0,59.5,10923.5),(46.2,77.0,10953.6)"
1734,Engineering_Bay,"(46.2,59.5,10923.5),(65.2,92.4,10968.9)"
1735,Crew_Quarters,"(65.2,59.5,10923.5),(91.1,87.1,11005.1)"
1736,Engineering_Bay,"(0,0,11005.1),(36.7,39.5,11023.7)"
1737,Storage_Bay,"(36.7,0,11005.1),(71.2,45.1,11042.2)"
1738,Engineering_Bay,"(0,45.1,11005.1),(30.4,56.0,11051.3)"
1739,Storage_Bay,"(30.4,45.1,11005.1),(72.1,79.7,11019.6)"
1740,Airlock,"(0,79.7,11005.1),(42.5,105.3,11041.9)"
1741,Cockpit,"(42.5,79.7,11005.1),(64.3,99.8,11024.5)"
1742,Medical_Bay,"(64.3,79.7,11005.1),(76.9,112.6,11036.2)"
1743,Engineering_Bay,"(76.9,79.7,11005.1),(115.1,107.2,11025.7)"
1744,Storage_Bay,"(0,0,11025.7),(10.6,11.7,11037.5)"
1745,Crew_Quarters,"(10.6,0,11025.7),(33.5,23.3,11054.8)"
1746,Engineering_Bay,"(0,0,11054.8),(42.7,36.7,11078.4)"
1747,Engine_Bay,"(42.7,0,11054.8),(66.9,30.5,11067.0)"
1748,Maintenance_Bay,"(66.9,0,11054.8),(93.9,26.6,11065.6)"
1749,Lab,"(0,26.6,11054.8),(12.6,68.4,11094.2)"
1750,Cockpit,"(12.6,26.6,11054.8),(59.7,55.3,11076.4)"
1751,Command_Center,"(0,55.3,11054.8),(38.9,70.8,11092.9)"
1752,Crew_Quarters,"(38.9,55.3,11054.8),(85.3,75.2,11098.8)"
1753,Command_Center,"(0,0,11098.8),(41.9,10.6,11119.0)"
1754,Storage_Bay,"(41.9,0,11098.8),(52.4,23.4,11117.2)"
1755,Crew_Quarters,"(52.4,0,11098.8),(80.3,46.7,11144.9)"
1756,Power_Bay,"(0,0,11144.9),(91.6,49.9,11147.4)"
1757,Airlock,"(0,0,11147.4),(29.8,21.0,11233.1)"
1758,Crew_Quarters,"(29.8,0,11147.4),(76.8,45.6,11164.3)"
1759,Airlock,"(0,0,11164.3),(20.4,25.7,11211.8)"
1760,Storage_Bay,"(20.4,0,11164.3),(68.9,27.2,11176.5)"
1761,Maintenance_Bay,"(0,27.2,11164.3),(13.9,71.1,11186.6)"
1762,Engineering_Bay,"(13.9,27.2,11164.3),(28.7,45.2,11177.7)"
1763,Lab,"(28.7,27.2,11164.3),(48.2,40.2,11193.0)"
1764,Crew_Quarters,"(48.2,27.2,11164.3),(72.8,44.4,11210.0)"
1765,Engineering_Bay,"(0,0,11210.0),(29.4,18.4,11250.1)"
1766,Sanitation_Bay,"(29.4,0,11210.0),(56.9,28.0,11233.1)"
1767,Medical_Bay,"(0,0,11233.1),(28.0,44.5,11256.9)"
1768,Lab,"(28.0,0,11233.1),(46.2,16.3,11245.1)"
1769,Crew_Quarters,"(46.2,0,11233.1),(79.1,28.1,11256.4)"
1770,External_Storage,"(0,0,11256.4),(19.8,23.1,11304.3)"
1771,Storage_Bay,"(19.8,0,11256.4),(50.3,38.1,11304.4)"
1772,Engineering_Bay,"(50.3,0,11256.4),(86.6,39.2,11294.1)"
1773,Crew_Quarters,"(0,39.2,11256.4),(10.7,79.0,11269.7)"
1774,Sanitation_Bay,"(10.7,39.2,11256.4),(34.3,68.8,11270.3)"
1775,Storage_Bay,"(0,0,11270.3),(47.1,13.8,11301.6)"
1776,Storage_Bay,"(47.1,0,11270.3),(65.2,43.1,11301.7)"
1777,External_Storage,"(65.2,0,11270.3),(77.4,40.4,11299.4)"
1778,Engineering_Bay,"(77.4,0,11270.3),(113.3,36.0,11287.2)"
1779,Power_Bay,"(0,36.0,11270.3),(73.2,135.1,11273.8)"
1780,Crew_Quarters,"(0,0,11273.8),(20.6,22.5,11354.2)"
1781,Airlock,"(20.6,0,11273.8),(46.0,29.5,11358.6)"
1782,Command_Center,"(46.0,0,11273.8),(56.5,26.3,11287.2)"
1783,Lab,"(56.5,0,11273.8),(67.9,45.1,11306.1)"
1784,Cockpit,"(67.9,0,11273.8),(79.4,49.0,11294.3)"
1785,Medical_Bay,"(79.4,0,11273.8),(122.3,37.4,11310.4)"
1786,Engineering_Bay,"(0,37.4,11273.8),(32.1,71.8,11290.5)"
1787,Storage_Bay,"(32.1,37.4,11273.8),(80.8,80.2,11312.4)"
1788,Engineering_Bay,"(0,80.2,11273.8),(12.0,100.0,11318.5)"
1789,Power_Bay,"(12.0,80.2,11273.8),(110.8,173.4,11276.7)"
1790,Storage_Bay,"(0,0,11276.7),(32.5,41.1,11298.3)"
1791,Airlock,"(32.5,0,11276.7),(71.7,32.7,11306.0)"
1792,Engineering_Bay,"(0,32.7,11276.7),(45.1,67.4,11295.2)"
1793,Lab,"(45.1,32.7,11276.7),(81.6,68.4,11306.3)"
1794,Lab,"(0,0,11306.3),(17.0,26.6,11330.8)"
1795,External_Storage,"(17.0,0,11306.3),(34.2,28.4,11332.3)"
1796,Lab,"(34.2,0,11306.3),(84.0,35.1,11323.4)"
1797,Crew_Quarters,"(0,0,11323.4),(19.4,17.4,11334.5)"
1798,Storage_Bay,"(19.4,0,11323.4),(59.3,31.0,11371.6)"
1799,Lab,"(59.3,0,11323.4),(75.1,28.9,11351.0)"
1800,Storage_Bay,"(75.1,0,11323.4),(88.5,14.2,11348.0)"
1801,Maintenance_Bay,"(0,14.2,11323.4),(22.6,33.7,11342.9)"
1802,Storage_Bay,"(22.6,14.2,11323.4),(43.6,31.1,11339.7)"
1803,Medical_Bay,"(43.6,14.2,11323.4),(70.4,49.0,11357.7)"
1804,Crew_Quarters,"(70.4,14.2,11323.4),(101.1,60.9,11351.8)"
1805,Cockpit,"(0,0,11351.8),(41.6,20.5,11372.7)"
1806,Command_Center,"(41.6,0,11351.8),(52.4,46.6,11384.8)"
1807,External_Storage,"(52.4,0,11351.8),(101.3,58.9,11353.8)"
1808,Cockpit,"(0,0,11353.8),(13.9,38.4,11382.6)"
1809,Engineering_Bay,"(13.9,0,11353.8),(52.3,11.7,11377.2)"
1810,Crew_Quarters,"(52.3,0,11353.8),(102.0,20.6,11378.8)"
